surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
h14,6295.193866,3155.333925,5.499023901,8.631565886,0,0,0,0,0,0,well
h14,7794.833915,3315.217617,33.19416002,22.12943101,0,0,0,0,0,0,well
h14,3793.688149,3597.118392,25.62732733,20.9158749,0,0,0,0,0,0,well
h14,2993.187288,5308.261218,21.20035193,28.72140761,0,0,0,0,0,0,well
h14,3984.358366,5437.072619,36.54927733,16.13306347,0,0,0,0,0,0,well
h14,3978.804435,5260.359373,42.90547191,55.52470105,0,0,0,0,0,0,well
h14,6338.503549,4589.445075,52.39680577,29.6962647,0,0,0,0,0,0,well
h14,8227.644153,1783.718886,14.70537334,12.70657316,0,0,0,0,0,0,well
h14,8721.018491,3509.5141,15.44596941,21.09938792,0,0,0,0,0,0,well
h14,4081.371775,1540.910464,13.83070926,10.39825895,0,0,0,0,0,0,well
h14,2021.605788,6274.037095,2.826714057,2.725757648,0,0,0,194.0511591,38.44744193,121.2090677,well
h14,6344.762091,1935.1859,12.41735113,18.02028664,0,0,0,0,0,0,well
h14,4480.544212,1689.918778,42.90548291,55.82755008,0,0,0,0,0,0,well
h14,5153.201173,1827.82189,12.51830514,18.27267066,0,0,0,0,0,0,well
h14,5482.412713,3412.092748,24.53184323,25.2384933,0,0,0,0,0,0,well
h14,1828.68237,1942.707601,38.4635005,41.6939928,0,0,0,0,0,0,well
h14,2725.764052,2630.348164,38.61945352,25.2703743,0,0,0,0,0,0,well
h14,7604.265596,1815.808789,28.16618756,18.97934873,0,0,0,0,0,0,well
h14,3779.01484,2465.245617,33.51674605,21.70510898,0,0,0,0,0,0,well
h14,3837.062953,2681.084738,31.59862088,45.53024314,0,0,0,0,0,0,well
h14,209.8600229,3164.166692,33.05139801,18.56016369,0,0,0,0,0,0,well
h14,101.459113,2901.568008,15.54692742,11.003984,0,0,0,0,0,0,well
h14,720.7115694,3048.658292,17.96982564,12.31638612,0,0,0,0,0,0,well
