surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
cpc,2580.915191,1850.345184,6.627291239,4.970420209,0,0,0,103.0260053,38.65407177,268.0450381,well
cpc,1759.406732,1112.087655,5.246605509,6.443137279,0,0,0,152.087999,51.6190084,91.10970133,well
cpc,2755.458427,1475.682342,5.727580946,4.81632847,0,0,0,113.6223934,45.7855328,263.9498234,well
cpc,3456.014208,4230.885121,4.55603034,6.378380775,0,0,0,151.4431126,56.95297299,264.4757157,well
cpc,3939.994518,4549.088104,3.124135037,3.18919052,0,0,0,53.47660547,16.96923985,263.2903122,well
cpc,3753.58763,4825.376328,51.67840113,32.28241431,0,0,0,0,0,0,well
cpc,4313.718989,4603.955542,3.644824166,5.076670256,0,0,0,113.8467978,36.20279798,267.9031068,well
cpc,4378.154817,4320.182521,2.47327356,2.212907353,0,0,0,85.90455216,39.20823545,261.1086018,well
cpc,4514.379509,4261.410099,2.538359867,3.449532306,0,0,0,83.57055312,18.40027599,264.4583708,well
cpc,4506.373747,3935.13653,4.686202424,6.118038725,0,0,0,113.2500808,36.49596947,263.267219,well
cpc,4323.612288,3925.894634,2.863790341,2.343078484,0,0,0,105.2593498,24.76667522,255.8264112,well
cpc,4521.562946,4705.728575,4.142056925,5.062465307,0,0,0,101.7684749,39.60681325,266.8892143,well
cpc,4509.228336,5023.007104,46.85126893,47.31104066,0,0,0,0,0,0,well
cpc,4950.131835,4722.020557,4.035340947,3.905131028,0,0,0,103.827938,31.7631757,262.0731813,well
cpc,4647.806497,4588.920594,3.31939356,3.970216673,0,0,0,92.92275602,25.57356285,264.0498376,well
cpc,3594.582579,3899.794813,4.360771553,4.6210718,0,0,0,99.03263937,25.64395006,265.0988115,well
cpc,5142.526508,4316.602709,3.124135037,3.05901923,0,0,0,50.11281624,26.14871711,250.1060587,well
cpc,5305.240223,3971.855139,2.301142848,3.313613473,0,0,0,71.09346991,29.99301009,268.2194271,well
cpc,5151.615739,4696.339835,2.393188449,3.037478973,0,0,0,36.07706939,17.67111429,262.9658795,well
cpc,5047.32837,5056.326876,6.351154358,3.865882738,0,0,0,90.40111282,31.57019876,264.7423681,well
cpc,3536.121571,3816.29946,4.878423001,5.154509876,0,0,0,110.7290634,39.96811165,258.7836382,well
cpc,3235.408074,3956.851941,7.179565796,5.430644111,0,0,0,81.85267603,24.51711052,261.7242705,well
cpc,3527.653317,4665.688916,10.21707308,7.17949621,0,0,0,58.92330796,29.73482009,268.7467124,well
cpc,3741.416797,4474.760564,4.360771553,4.6210718,0,0,0,87.67725309,29.68338449,255.4686691,well
cpc,5100.675776,3970.477982,1.62715364,1.692223436,0,0,0,40.65326873,12.04093668,264.7639443,well
cpc,3972.265216,3090.289202,3.204478673,2.069539203,0,0,0,62.8885373,26.76811294,255.9934329,well
cpc,4011.783381,3629.805789,5.287120624,4.059713833,0,0,0,78.82602528,24.85992358,125.9363159,well
cpc,3508.184747,3794.93224,1.699431506,3.210006348,0,0,0,71.56874792,24.38467996,90.60474997,well
cpc,4306.162224,2320.784278,3.587688986,4.531773606,0,0,0,77.2359407,30.37261413,260.1462704,well
cpc,3984.282062,2496.197993,4.272638584,6.675933031,0,0,0,77.61854452,43.15955019,250.5054618,well
cpc,4177.28898,2098.066372,3.68210131,3.304418144,0,0,0,124.7089483,49.98149083,259.7961076,well
cpc,4620.085308,3616.115984,3.870927548,3.965302037,0,0,0,89.42966882,40.92954757,265.2765912,well
cpc,4548.069961,3274.611808,3.13771901,2.937410385,0,0,0,78.49191915,25.26940342,264.3379313,well
cpc,5086.089033,2076.615597,3.070959082,3.404725915,0,0,0,65.1941823,21.59946928,260.807924,well
cpc,5203.651076,3730.732156,4.531817527,5.664716743,0,0,0,122.5479964,47.28194431,269.9116763,well
cpc,3304.398704,3433.231759,4.539678562,3.738522381,0,0,0,86.4898265,32.00574415,261.1194058,well
cpc,4895.489029,3628.90356,3.671798701,3.00416952,0,0,0,65.06367796,21.05571382,260.0740012,well
cpc,4846.554079,3610.077399,2.136319266,1.802501897,0,0,0,37.66705286,22.12152802,252.4643726,well
cpc,5044.659783,3524.631273,3.776514429,3.304418144,0,0,0,231.3746213,34.57312791,258.8002255,well
cpc,3220.603314,2998.284242,4.72064297,4.531773606,0,0,0,74.62642151,22.69813185,268.1150009,well
cpc,5284.833176,3588.781087,3.004198889,3.605003847,0,0,0,92.30906887,27.4581399,268.1764601,well
cpc,5132.893558,1515.254349,3.77499625,3.774960002,0,0,0,99.25843395,34.49999358,92.10437287,well
cpc,5163.765934,1351.772416,1.472731436,1.104537895,0,0,0,36.24308914,13.57899622,261.0878919,well
cpc,5799.961293,4206.41037,5.792666856,5.206841282,0,0,0,72.09365492,20.11615051,265.3393691,well
cpc,5955.509034,4117.375436,1.932960022,2.485210105,0,0,0,33.20047487,10.62618457,262.993294,well
cpc,6115.434041,4811.445487,3.514652083,2.993934114,0,0,0,104.5357644,21.35425459,95.00060126,well
cpc,5975.368393,3910.531339,5.33706443,6.768893587,0,0,0,128.4594183,39.21188432,263.249439,well
cpc,6818.103896,4458.42175,6.899131817,4.81632847,0,0,0,93.18194412,40.91699699,264.0664476,well
