surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
h26,564.3563565,2925.113247,1.426033883,1.352710887,0,0,0,24.42081466,21.4699444,265.7071418,well
h26,582.542967,2853.802222,1.111779626,1.240879113,0,0,0,15.78909569,15.8349527,214.0584834,well
h26,641.6912818,2868.701173,1.974508536,2.266704561,8.945304334,3.307027724,160.4098775,10.32378466,8.7082258,159.4746841,well
h26,681.0351385,2841.28161,5.192226661,5.337723937,0,0,0,101.9076994,8.227219877,163.9921672,well
h26,570.8284348,2749.443418,8.92185183,12.28407766,0,0,0,81.0707426,11.28571726,273.2710362,well
h26,485.412844,2142.320486,7.3129945,7.970026313,0,0,0,80.03735461,14.34521842,194.8685328,well
h26,85.46492963,1978.751904,2.559548154,2.193585189,0,0,0,124.2128006,10.56165088,168.1097593,well
h26,350.9267581,1716.837969,2.120768342,2.04734618,0,0,0,62.60744672,33.23993555,178.6613028,well
h26,283.7201351,1940.949034,6.435435139,7.385069906,25.57168517,6.929997613,177.2181479,31.16927418,30.84887056,183.043276,well
h26,1229.055926,3369.129031,6.205281785,9.41000117,0,0,0,77.51131635,12.9830182,168.2986799,well
h26,1381.498805,3373.88571,7.860023153,7.135054811,0,0,0,141.9478755,16.24700472,194.0382218,well
h26,1021.503226,2893.086759,5.228791282,4.13125206,0,0,0,57.28098411,8.995256954,182.2818513,well
h26,1350.185978,2664.405546,4.02214716,3.729094679,0,0,0,72.54518722,5.996613086,164.9251992,well
h26,1480.266143,3105.649027,4.860804043,4.239670365,0,0,0,127.2422852,11.76062931,200.6650239,well
h26,1403.114019,2790.052195,6.722388446,6.721429067,0,0,0,130.3104278,10.18555223,210.2289152,well
h26,1603.337443,2476.833702,7.756602297,7.031649037,0,0,0,103.8212007,20.99328451,179.7717333,well
h26,838.3299202,2092.52273,4.136854611,3.877747376,20.27447123,7.98756814,271.4614909,20.24697069,31.77806953,189.7042694,well
h26,1485.334052,1737.476261,10.5489789,7.85890132,74.77922881,13.34061784,210.0433182,27.86386818,45.40075411,174.034698,well
h26,1562.848444,1766.688641,4.70567223,3.774341072,35.2628378,7.662925939,197.911539,25.65344478,43.40067964,196.3917847,well
h26,1615.33463,2142.519981,1.861584562,2.171538679,12.3163655,3.643284349,182.4062661,16.86320956,19.67719941,181.7571311,well
h26,1378.551426,2204.460259,5.739885287,5.583956549,26.39782846,7.196578439,182.6947263,13.39684311,24.39882123,185.3154916,well
h26,1002.252726,2049.298812,5.171067933,4.291374179,0,0,0,80.51061777,5.569325574,188.8630534,well
h26,1054.81378,2145.683576,9.214187819,15.57476996,22.46825023,8.049685412,174.7711801,39.19785454,67.14678229,187.0729214,well
h26,1081.214229,2223.556228,7.093392199,12.86941904,51.60571896,13.85133861,200.7489056,41.828397,55.71030117,192.7260309,well
h26,1072.365241,1342.893372,4.972836292,4.387170273,35.14961076,7.273234964,160.8086688,25.43327007,32.49137325,149.59791,well
h26,1665.493594,2633.90835,25.44165439,35.8820909,177.2391927,28.04588124,180.0668428,116.1504916,174.9213176,190.0507614,well
h26,2039.775615,2681.371952,10.23871342,11.58153964,34.09387673,11.55461802,275.6623679,30.43047906,39.15524398,178.3473458,well
h26,2328.010986,2313.864931,8.687394234,9.513406415,137.5728071,19.24858684,176.5519757,67.46412175,21.37602642,198.9652613,well
h26,2344.455448,1778.114936,6.308703434,8.479342053,36.38407061,6.875647798,186.3099495,29.38070219,46.93068118,204.7646899,well
h26,2284.505631,2180.63506,7.532384605,9.578656101,34.29012329,10.28962773,183.6679181,66.99414843,10.40901209,200.1779011,well
h26,2292.434346,1860.840349,10.75582194,17.88934216,78.7902781,17.86526104,180.8927802,84.28059248,20.19064155,223.2142607,well
h26,2345.489757,2026.653126,5.274489583,7.186759154,25.53300343,4.878001745,154.5733104,27.70425756,30.86676376,162.8477074,well
h26,2632.835608,1860.590843,20.18331524,26.46998391,56.7024738,17.57492225,201.8039414,73.93141624,80.71332081,202.8144877,well
h26,2552.538876,1617.524504,9.411344459,13.64966968,46.95404546,13.26517066,170.6194704,61.66813609,40.73891436,173.0646057,well
h26,2884.935373,2156.790018,12.30714113,12.30538509,0,0,0,146.9539964,29.39591989,210.538644,well
h26,2858.666218,2043.456548,12.10029941,15.20077006,0,0,0,167.076433,26.55316555,215.0873902,well
h26,3196.233784,1485.060602,10.85924332,11.68494594,42.48175281,14.36801854,176.3709328,26.58922095,57.27798421,188.9504559,well
h26,3307.384971,1361.65127,6.861684154,6.795364758,33.97961852,8.59520096,193.3432901,26.76184751,26.88006946,187.5769377,well
h26,5961.275824,107.5027799,17.6286043,19.6430705,79.47270634,14.56475551,107.9887973,144.6731876,60.66681547,110.9251235,well
h26,317.0864461,2500.099836,3.723169071,3.92945066,0,0,0,43.19817586,11.09689746,176.5686326,eff
h26,656.7926921,2850.750783,2.596113278,2.668861969,13.3907342,3.657220823,284.8732236,22.39513621,18.28031308,170.4133964,eff
h26,584.6893462,2012.537871,5.946728057,8.169121025,0,0,0,43.08579114,8.556452342,158.8269212,eff
h26,1,2165.938251,5.411616237,6.580755673,50.28293471,8.012148901,171.9592326,17.06107396,29.57376521,119.2024853,eff
h26,284.7439667,2006.683436,6.727955014,5.70332146,0,0,0,49.67323228,7.539044449,158.9475523,eff
h26,1521.309895,3243.998585,8.336813931,9.030259287,0,0,0,41.82208067,9.39704066,155.6274902,eff
h26,1487.377587,3474.361754,6.069785758,5.70332146,0,0,0,26.49873466,8.197032463,161.6626335,eff
h26,1119.972908,2422.452835,4.38779707,4.240931634,0,0,0,39.59528162,7.222488529,145.7283113,eff
h26,1482.593127,2335.011223,6.670677489,6.049286107,0,0,0,51.79647349,8.889624768,153.6876159,eff
h26,914.2413079,2040.767852,3.723169071,4.239670365,0,0,0,50.44330885,9.764206847,156.6904768,eff
h26,874.5789987,2111.497852,4.291986424,4.653296904,0,0,0,45.29848331,9.877496878,158.2928637,eff
h26,1000.649853,1744.404375,4.80909335,4.136264061,0,0,0,50.1119622,6.350121041,157.5042366,eff
h26,934.7187337,2319.241793,3.619747686,3.92945066,0,0,0,36.93000997,18.1839121,173.7296911,eff
h26,1109.319831,1936.016672,2.507967875,2.636868263,8.279300223,4.549602225,152.4714398,10.66043558,14.36711203,148.0804455,eff
h26,1900.674058,2605.419606,5.274489583,5.635659833,0,0,0,57.10362423,12.62928955,279.92689,eff
h26,2400.923058,2650.24637,10.23871342,12.09857248,0,0,0,65.01040164,11.98431843,162.0235704,eff
h26,2358.003199,2429.111074,7.860023153,9.668517591,0,0,0,66.67988039,9.289319809,167.2765314,eff
h26,2034.501543,2079.441996,13.6516186,13.7530781,0,0,0,137.2590007,19.83174204,172.3611375,eff
h26,2749.696786,2160.454232,8.775594406,9.871134701,27.03142935,5.967478931,144.2420349,26.0299863,25.14723588,153.2872729,eff
h26,2561.09468,1441.897009,8.556202713,9.066818087,0,0,0,57.51426091,12.31071368,163.4517031,eff
h26,2866.558739,970.860918,4.534056611,5.70332146,30.22064131,8.254427085,166.5670923,24.93185792,27.1858835,170.2049065,eff
h26,4192.801663,735.4666181,5.895017365,7.238462174,0,0,0,29.26494822,8.108923017,190.7953523,eff
