surface,x,y,rx,ry,StemL,StemW,StemA,FrondL,FrondW,FrondA,group
primo,633.2229183,2576.424784,1.426033883,1.352710887,0,0,0,27.66912089,19.09871352,183.1689639,well
primo,654.0347623,2513.53607,1.111779626,1.240879113,0,0,0,15.23191966,16.05736596,0,well
primo,721.1159219,2526.521009,1.974508536,2.266704561,8.190573568,3.727106327,0,9.483936562,9.720224816,0,well
primo,765.8280237,2502.260557,5.192226661,5.337723937,0,0,0,90.86008648,9.335771433,0,well
primo,640.9977507,2421.596724,8.92185183,12.28407766,0,0,0,72.61828606,12.79980104,274.4238799,well
primo,545.5622907,1886.768176,7.3129945,7.970026313,0,0,0,72.94047907,16.0362043,251.3050212,well
primo,92.12826656,1743.601084,2.559548154,2.193585189,0,0,0,110.0895505,11.97574825,0,well
primo,393.999424,1512.133824,2.120768342,2.04734618,0,0,0,55.1966974,37.71004268,0,well
primo,317.188173,1709.800511,6.435435139,7.385069906,22.56311642,7.863873808,0,27.4821379,34.99962058,0,well
primo,1386.392393,2966.091848,6.205281785,9.41000117,0,0,0,69.34437235,14.27044695,0,well
primo,1559.363073,2969.909973,7.860023153,7.135054811,0,0,0,129.129723,17.96446274,252.3361355,well
primo,1152.042217,2547.079961,5.228791282,4.13125206,0,0,0,50.99118855,10.15383103,0,well
primo,1525.570915,2344.744619,4.02214716,3.729094679,0,0,0,65.47680305,6.731407595,0,well
primo,1672.095582,2733.279407,4.860804043,4.239670365,0,0,0,118.4658685,12.93134084,244.2413892,well
primo,1585.32216,2455.343207,6.722388446,6.721429067,0,0,0,123.3844129,10.9726477,0,well
primo,1813.290783,2178.822847,7.756602297,7.031649037,0,0,0,91.50071507,23.78783175,0,well
primo,946.1519201,1842.017672,4.136854611,3.877747376,17.87555945,9.056483435,272.0984326,17.98401571,31.70604037,0,well
primo,1681.201022,1527.540168,10.5489789,7.85890132,70.89839702,14.4156129,233.4057837,24.66530212,51.24536933,0,well
primo,1769.087726,1553.09404,4.70567223,3.774341072,32.16831303,8.447252343,0,23.14103372,46.75761075,249.4251382,well
primo,1827.72414,1884.173462,1.861584562,2.171538679,10.85668832,4.125973089,0,14.86209942,20.18416574,0,well
primo,1558.885963,1939.340026,5.739885287,5.583956549,23.27169504,8.144453477,266.7481254,11.83041643,27.14015073,0,well
primo,1132.266926,1803.523886,5.171067933,4.291374179,0,0,0,81.74535406,6.242762604,258.8499899,well
primo,1191.673488,1888.335811,9.214187819,15.57476996,19.87071565,9.133481576,0,34.68022279,72.34441083,261.1313274,well
primo,1221.440073,1956.897751,7.093392199,12.86941904,47.19419769,15.31465461,244.1410638,37.37914994,63.12359762,0,well
primo,1213.558163,1180.819496,4.972836292,4.387170273,32.13979133,8.129396567,0,24.30721106,34.45908879,0,well
primo,1883.436431,2317.095296,25.44165439,35.8820909,156.1984487,31.53001167,270.1313395,103.2318749,190.6778187,0,well
primo,2308.03114,2358.005722,10.23871342,11.58153964,30.16832016,13.11125624,277.4861668,26.83226336,44.16471778,0,well
primo,2636.003155,2033.426821,8.687394234,9.513406415,121.4494292,21.7264212,0,61.33299058,23.58867103,246.2865591,well
primo,2655.976907,1561.247198,6.308703434,8.479342053,32.88780199,7.784395245,262.1069148,27.26557004,46.94783761,0,well
primo,2586.962759,1916.122279,7.532384605,9.578656101,30.24362656,11.64683184,265.4964622,61.14857668,11.56185876,0,well
primo,2596.743878,1634.278007,10.75582194,17.88934216,70.05573881,20.24733954,269.0678261,84.67970011,21.18706763,0,well
primo,2656.541168,1780.273404,5.274489583,7.186759154,23.89884833,5.20383816,0,25.16234943,33.89167397,0,well
primo,2983.009878,1633.223475,20.18331524,26.46998391,52.04646016,19.5749821,242.8841731,68.10829444,88.10229331,0,well
primo,2892.490316,1419.213785,9.411344459,13.64966968,41.79757602,14.93278967,0,54.66405796,45.91181233,0,well
primo,3268.350156,1893.636177,12.30714113,12.30538509,0,0,0,139.6209117,30.68130272,232.855904,well
primo,3238.819504,1793.823433,12.10029941,15.20077006,0,0,0,156.1104456,29.07607002,227.9146618,well
primo,3623.238562,1300.899278,10.85924332,11.68494594,37.50874169,16.25092632,0,23.58772473,63.47481371,0,well
primo,3749.668352,1191.870051,6.861684154,6.795364758,30.40871317,9.716005354,253.2024126,23.69294091,30.37060623,0,well
primo,6764.20758,80.12194279,17.6286043,19.6430705,89.21391585,13.09997769,0,160.2492191,57.36899519,0,well
primo,353.6790943,2202.480381,3.723169071,3.92945066,0,0,0,38.13486784,12.57306898,0,eff
primo,738.2960416,2510.664877,2.596113278,2.668861969,12.079055,4.112575456,289.0547265,19.94380184,20.70161818,0,eff
primo,658.5330818,1772.151495,5.946728057,8.169121025,0,0,0,38.74379267,9.668336622,0,eff
primo,-4.176059254,1908.769517,5.411616237,6.580755673,46.77188099,8.831296348,0,18.46787627,28.08970652,0,eff
primo,318.1887729,1767.727623,6.727955014,5.70332146,0,0,0,45.71903631,8.376159298,0,eff
primo,1718.330155,2855.101801,8.336813931,9.030259287,0,0,0,38.98108283,10.11682592,0,eff
primo,1679.26112,3058.19668,6.069785758,5.70332146,0,0,0,24.1600581,9.155473558,0,eff
primo,1264.933235,2132.083922,4.38779707,4.240931634,0,0,0,36.60962535,8.061626737,0,eff
primo,1676.625666,2054.135302,6.670677489,6.049286107,0,0,0,48.65624626,9.574033264,0,eff
primo,1032.418166,1796.221625,3.723169071,4.239670365,0,0,0,46.82206194,10.54306086,0,eff
primo,987.2385093,1858.650957,4.291986424,4.653296904,0,0,0,41.79273042,10.9840162,0,eff
primo,1131.19568,1534.834119,4.80909335,4.136264061,0,0,0,45.01293044,7.182722293,0,eff
primo,1054.97182,2041.581574,3.619747686,3.92945066,0,0,0,32.70420173,20.58493856,0,eff
primo,1254.037533,1703.429441,2.507967875,2.636868263,7.816584652,4.861757144,0,10.25596821,15.42069543,0,eff
primo,2150.373901,2291.412426,5.274489583,5.635659833,0,0,0,52.84072273,13.72974588,282.897299,eff
primo,2717.914275,2329.690226,10.23871342,12.09857248,0,0,0,59.20239925,13.21504248,0,eff
primo,2669.753803,2134.916013,7.860023153,9.668517591,0,0,0,59.8026066,10.445523,0,eff
primo,2303.522372,1827.557074,13.6516186,13.7530781,0,0,0,122.2667687,22.17900358,0,eff
primo,3114.881149,1897.196931,8.775594406,9.871134701,26.45131397,6.27139118,0,24.49215077,25.69879068,0,eff
primo,2902.629522,1264.417923,8.556202713,9.066818087,0,0,0,52.13878634,13.48160268,0,eff
primo,3250.405389,848.5599255,4.534056611,5.70332146,27.15318683,9.331784717,0,22.21214047,30.7753334,0,eff
primo,4755.917465,637.8625776,5.895017365,7.238462174,0,0,0,26.04618748,9.187236402,256.402011,eff
